# Time since Start (s)	Non-Conservative Translational Work (J)	Non-Conservative Rotational Work (J)	Work from Gravity-Gradient Torque (J)	Work from Aspherical Earth Potential (J)	Work from Sun Acceleration (J)	Work from Moon Acceleration (J)	Earth Potential Energy (J)	Sun Potential (J)	Moon Potential (J)
127958400.000000	0.0000000000000000e+00	-1.3538395235667935e-06	1.9599613450968974e+01	3.8330535305599388e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5688123413392340e+11	0.0000000000000000e+00	0.0000000000000000e+00
128044800.000000	0.0000000000000000e+00	-1.3547360555918227e-06	1.9550114498444632e+01	3.8678730434018501e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5829608723354803e+11	0.0000000000000000e+00	0.0000000000000000e+00
128131200.000000	0.0000000000000000e+00	-1.3556368261211676e-06	1.9620091991084653e+01	3.8958614549608574e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5869451344323621e+11	0.0000000000000000e+00	0.0000000000000000e+00
128217600.000000	0.0000000000000000e+00	-1.3564963039362819e-06	1.9644503600383310e+01	3.8640123904386612e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5693056549359808e+11	0.0000000000000000e+00	0.0000000000000000e+00
128304000.000000	0.0000000000000000e+00	-1.3573795258894454e-06	1.9588995003947520e+01	3.8438901953534355e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5878950131148248e+11	0.0000000000000000e+00	0.0000000000000000e+00
128390400.000000	0.0000000000000000e+00	-1.3582787682914855e-06	1.9658743327539433e+01	3.8828755155087624e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5763694600569275e+11	0.0000000000000000e+00	0.0000000000000000e+00
128476800.000000	0.0000000000000000e+00	-1.3591731334140705e-06	1.9652752504471106e+01	3.9049051202555428e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5778304265453857e+11	0.0000000000000000e+00	0.0000000000000000e+00
128563200.000000	0.0000000000000000e+00	-1.3601138786138251e-06	1.9701122814571505e+01	3.8695794905702637e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889959638695050e+11	0.0000000000000000e+00	0.0000000000000000e+00
128649600.000000	0.0000000000000000e+00	-1.3610468621448980e-06	1.9660021787025890e+01	3.8564577241546799e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5678793982608618e+11	0.0000000000000000e+00	0.0000000000000000e+00
128736000.000000	0.0000000000000000e+00	-1.3619915375012323e-06	1.9690531282501926e+01	3.8985843268886772e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5860754665388660e+11	0.0000000000000000e+00	0.0000000000000000e+00
128822400.000000	0.0000000000000000e+00	-1.3629833682741650e-06	1.9754385664708099e+01	3.9136203561262016e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5842447291087634e+11	0.0000000000000000e+00	0.0000000000000000e+00
128908800.000000	0.0000000000000000e+00	-1.3639407800479352e-06	1.9644678388628350e+01	3.8755387131859589e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5698153052278339e+11	0.0000000000000000e+00	0.0000000000000000e+00
128995200.000000	0.0000000000000000e+00	-1.3648919725872938e-06	1.9826320019460525e+01	3.8690072131753525e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889819776179694e+11	0.0000000000000000e+00	0.0000000000000000e+00
129081600.000000	0.0000000000000000e+00	-1.3658221015971874e-06	1.9700497454664909e+01	3.9129899474106598e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5746704601656915e+11	0.0000000000000000e+00	0.0000000000000000e+00
129168000.000000	0.0000000000000000e+00	-1.3667210594898011e-06	1.9762314716418434e+01	3.9209247053960518e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5800659879051178e+11	0.0000000000000000e+00	0.0000000000000000e+00
129254400.000000	0.0000000000000000e+00	-1.3676343877526300e-06	1.9787048131429557e+01	3.8818863053286369e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5869748187407874e+11	0.0000000000000000e+00	0.0000000000000000e+00
129340800.000000	0.0000000000000000e+00	-1.3685119087120279e-06	1.9778584308884316e+01	3.8831211125896576e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5677773485471594e+11	0.0000000000000000e+00	0.0000000000000000e+00
129427200.000000	0.0000000000000000e+00	-1.3693899813725754e-06	1.9859508194095554e+01	3.9277046887811302e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887702827624365e+11	0.0000000000000000e+00	0.0000000000000000e+00
129513600.000000	0.0000000000000000e+00	-1.3703007276792201e-06	1.9727332138826302e+01	3.9282647069463058e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5811844720965930e+11	0.0000000000000000e+00	0.0000000000000000e+00
129600000.000000	0.0000000000000000e+00	-1.3711758500915968e-06	1.9916417294767051e+01	3.8889265683225044e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5709936076864941e+11	0.0000000000000000e+00	0.0000000000000000e+00
129686400.000000	0.0000000000000000e+00	-1.3720470701796510e-06	1.9819306435231550e+01	3.8970692485844086e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5896207854547931e+11	0.0000000000000000e+00	0.0000000000000000e+00
129772800.000000	0.0000000000000000e+00	-1.3729545648761806e-06	1.9844113843336761e+01	3.9409924197535164e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5732155988396265e+11	0.0000000000000000e+00	0.0000000000000000e+00
129859200.000000	0.0000000000000000e+00	-1.3738593473832109e-06	1.9870530756707577e+01	3.9341892906000664e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5822036963281781e+11	0.0000000000000000e+00	0.0000000000000000e+00
129945600.000000	0.0000000000000000e+00	-1.3748282758958537e-06	1.9882504775143779e+01	3.8965414436326157e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5846102253648853e+11	0.0000000000000000e+00	0.0000000000000000e+00
130032000.000000	0.0000000000000000e+00	-1.3758030777372336e-06	1.9915015433771607e+01	3.9123435071374870e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5684876272013269e+11	0.0000000000000000e+00	0.0000000000000000e+00
130118400.000000	0.0000000000000000e+00	-1.3767628638716498e-06	1.9880948026447999e+01	3.9542427892935966e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5908478116983160e+11	0.0000000000000000e+00	0.0000000000000000e+00
130204800.000000	0.0000000000000000e+00	-1.3777309196941998e-06	1.9958577864079167e+01	3.9405682701687088e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5779751143774908e+11	0.0000000000000000e+00	0.0000000000000000e+00
130291200.000000	0.0000000000000000e+00	-1.3786577618772835e-06	1.9892638392001324e+01	3.9051105715192146e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5728038028241333e+11	0.0000000000000000e+00	0.0000000000000000e+00
130377600.000000	0.0000000000000000e+00	-1.3795763621248915e-06	1.9950114162246617e+01	3.9272134817873344e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5897434033842102e+11	0.0000000000000000e+00	0.0000000000000000e+00
130464000.000000	0.0000000000000000e+00	-1.3804989000066145e-06	2.0010670986766371e+01	3.9660214835223511e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5720610670473621e+11	0.0000000000000000e+00	0.0000000000000000e+00
130550400.000000	0.0000000000000000e+00	-1.3813884792856340e-06	1.9961846005930653e+01	3.9456425546935028e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5841472181165674e+11	0.0000000000000000e+00	0.0000000000000000e+00
130636800.000000	0.0000000000000000e+00	-1.3822975058615717e-06	1.9984328497418232e+01	3.9143201639918976e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5820725410107983e+11	0.0000000000000000e+00	0.0000000000000000e+00
130723200.000000	0.0000000000000000e+00	-1.3831744301532932e-06	1.9980347492121048e+01	3.9431090002479919e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5699332929660364e+11	0.0000000000000000e+00	0.0000000000000000e+00
130809600.000000	0.0000000000000000e+00	-1.3840317764776002e-06	2.0060280240733839e+01	3.9775233241933647e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5921582638531250e+11	0.0000000000000000e+00	0.0000000000000000e+00
130896000.000000	0.0000000000000000e+00	-1.3849260181833104e-06	1.9989225596475240e+01	3.9515935566065887e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5748450010431525e+11	0.0000000000000000e+00	0.0000000000000000e+00
130982400.000000	0.0000000000000000e+00	-1.3858093599828700e-06	2.0038059922296664e+01	3.9246801472084740e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5751594473189490e+11	0.0000000000000000e+00	0.0000000000000000e+00
131068800.000000	0.0000000000000000e+00	-1.3866941019237226e-06	2.0088881463697401e+01	3.9583244506976593e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5893052830968500e+11	0.0000000000000000e+00	0.0000000000000000e+00
131155200.000000	0.0000000000000000e+00	-1.3876202501516335e-06	2.0056938275465953e+01	3.9875804145026314e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5712576075472400e+11	0.0000000000000000e+00	0.0000000000000000e+00
131241600.000000	0.0000000000000000e+00	-1.3885350182704086e-06	2.0075839748177216e+01	3.9564486073602432e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5858183692433325e+11	0.0000000000000000e+00	0.0000000000000000e+00
131328000.000000	0.0000000000000000e+00	-1.3894949976787855e-06	2.0104170754843647e+01	3.9356176080081116e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5795291555592517e+11	0.0000000000000000e+00	0.0000000000000000e+00
131414400.000000	0.0000000000000000e+00	-1.3904694386445431e-06	2.0109105692485521e+01	3.9742124864863594e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5719878761843481e+11	0.0000000000000000e+00	0.0000000000000000e+00
131500800.000000	0.0000000000000000e+00	-1.3914229692874772e-06	2.0118801001228295e+01	3.9972677376154381e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5926118290765863e+11	0.0000000000000000e+00	0.0000000000000000e+00
131587200.000000	0.0000000000000000e+00	-1.3923810060643115e-06	2.0132605521191540e+01	3.9625629897450630e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5720221186647504e+11	0.0000000000000000e+00	0.0000000000000000e+00
131673600.000000	0.0000000000000000e+00	-1.3932918970476405e-06	2.0188833556369879e+01	3.9478074842386337e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5779266370080017e+11	0.0000000000000000e+00	0.0000000000000000e+00
131760000.000000	0.0000000000000000e+00	-1.3941875289051229e-06	2.0086126387581267e+01	3.9891696107876770e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5882925092577960e+11	0.0000000000000000e+00	0.0000000000000000e+00
131846400.000000	0.0000000000000000e+00	-1.3950958995601592e-06	2.0214779761439463e+01	4.0055987536639626e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5708499543518610e+11	0.0000000000000000e+00	0.0000000000000000e+00
131932800.000000	0.0000000000000000e+00	-1.3959644046056697e-06	2.0187567260147013e+01	3.9678497890193542e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5871572298477026e+11	0.0000000000000000e+00	0.0000000000000000e+00
132019200.000000	0.0000000000000000e+00	-1.3968575733353377e-06	2.0194590548558466e+01	3.9603988269080025e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5771323348837036e+11	0.0000000000000000e+00	0.0000000000000000e+00
132105600.000000	0.0000000000000000e+00	-1.3977474241398420e-06	2.0202850459935238e+01	4.0044091199859116e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5744877353379736e+11	0.0000000000000000e+00	0.0000000000000000e+00
132192000.000000	0.0000000000000000e+00	-1.3986053688128982e-06	2.0218867061122985e+01	4.0136270451539619e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5921856066379529e+11	0.0000000000000000e+00	0.0000000000000000e+00
132278400.000000	0.0000000000000000e+00	-1.3994883672978296e-06	2.0306071170530849e+01	3.9747090638774879e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697156920776898e+11	0.0000000000000000e+00	0.0000000000000000e+00
132364800.000000	0.0000000000000000e+00	-1.4003675477636397e-06	2.0182324806102574e+01	3.9742275196467758e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5809309744686926e+11	0.0000000000000000e+00	0.0000000000000000e+00
132451200.000000	0.0000000000000000e+00	-1.4012646011462981e-06	2.0294547912120429e+01	4.0185487231717270e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5867273546609052e+11	0.0000000000000000e+00	0.0000000000000000e+00
132537600.000000	0.0000000000000000e+00	-1.4022244615131112e-06	2.0276455416961358e+01	4.0204412620207634e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5708747300195728e+11	0.0000000000000000e+00	0.0000000000000000e+00
132624000.000000	0.0000000000000000e+00	-1.4031725283741193e-06	2.0293444576013535e+01	3.9810151851193184e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5881210128580255e+11	0.0000000000000000e+00	0.0000000000000000e+00
132710400.000000	0.0000000000000000e+00	-1.4041260927617539e-06	2.0305712344177103e+01	3.9882013224660217e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5750099772099402e+11	0.0000000000000000e+00	0.0000000000000000e+00
132796800.000000	0.0000000000000000e+00	-1.4050779024400647e-06	2.0330415933506483e+01	4.0325677312341225e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5772466082440802e+11	0.0000000000000000e+00	0.0000000000000000e+00
132883200.000000	0.0000000000000000e+00	-1.4059976894742609e-06	2.0328653261272063e+01	4.0271632619854836e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5909245631378522e+11	0.0000000000000000e+00	0.0000000000000000e+00
132969600.000000	0.0000000000000000e+00	-1.4069327543703163e-06	2.0303785549515833e+01	3.9891218635629143e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5680989637828833e+11	0.0000000000000000e+00	0.0000000000000000e+00
133056000.000000	0.0000000000000000e+00	-1.4078295333616417e-06	2.0435354958850763e+01	4.0032720823896500e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5839690330661035e+11	0.0000000000000000e+00	0.0000000000000000e+00
133142400.000000	0.0000000000000000e+00	-1.4087163545310674e-06	2.0325352340941706e+01	4.0454393127131897e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5846713848823279e+11	0.0000000000000000e+00	0.0000000000000000e+00
133228800.000000	0.0000000000000000e+00	-1.4096194990803565e-06	2.0404944788285981e+01	4.0328631428201065e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5713568229832642e+11	0.0000000000000000e+00	0.0000000000000000e+00
133315200.000000	0.0000000000000000e+00	-1.4104763487034211e-06	2.0401385990966343e+01	3.9968982721984535e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5886822819804144e+11	0.0000000000000000e+00	0.0000000000000000e+00
133401600.000000	0.0000000000000000e+00	-1.4113400635242836e-06	2.0421568167010385e+01	4.0181904461804459e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5732598860366101e+11	0.0000000000000000e+00	0.0000000000000000e+00
133488000.000000	0.0000000000000000e+00	-1.4122277977819496e-06	2.0436402391644137e+01	4.0578091765527580e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5800709511940637e+11	0.0000000000000000e+00	0.0000000000000000e+00
133574400.000000	0.0000000000000000e+00	-1.4130992262070640e-06	2.0362464420090500e+01	4.0387817912783157e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889364816282574e+11	0.0000000000000000e+00	0.0000000000000000e+00
133660800.000000	0.0000000000000000e+00	-1.4139918192898659e-06	2.0531474269027321e+01	4.0066132214112480e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5672947175731415e+11	0.0000000000000000e+00	0.0000000000000000e+00
133747200.000000	0.0000000000000000e+00	-1.4148828026715767e-06	2.0437599466105592e+01	4.0339534409574280e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5868235089641840e+11	0.0000000000000000e+00	0.0000000000000000e+00
133833600.000000	0.0000000000000000e+00	-1.4157862268636535e-06	2.0471953403855785e+01	4.0691209782057495e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5822254573526318e+11	0.0000000000000000e+00	0.0000000000000000e+00
133920000.000000	0.0000000000000000e+00	-1.4167535263887294e-06	2.0505728673554238e+01	4.0439170588909233e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723046183621411e+11	0.0000000000000000e+00	0.0000000000000000e+00
134006400.000000	0.0000000000000000e+00	-1.4177164868595882e-06	2.0479810369218900e+01	4.0161209889325951e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5888271017212445e+11	0.0000000000000000e+00	0.0000000000000000e+00
134092800.000000	0.0000000000000000e+00	-1.4186722659415209e-06	2.0537342498187730e+01	4.0492612929855957e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5719476585039294e+11	0.0000000000000000e+00	0.0000000000000000e+00
134179200.000000	0.0000000000000000e+00	-1.4196210853535878e-06	2.0531190176687190e+01	4.0796129006062943e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5827747060621387e+11	0.0000000000000000e+00	0.0000000000000000e+00
134265600.000000	0.0000000000000000e+00	-1.4205226269370310e-06	2.0571411641577736e+01	4.0496226398770309e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5863814800073608e+11	0.0000000000000000e+00	0.0000000000000000e+00
134352000.000000	0.0000000000000000e+00	-1.4214361417873355e-06	2.0536173336883714e+01	4.0276150846185509e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5673648863041846e+11	0.0000000000000000e+00	0.0000000000000000e+00
134438400.000000	0.0000000000000000e+00	-1.4223212019959067e-06	2.0534772982782286e+01	4.0650863821045601e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5892807580911761e+11	0.0000000000000000e+00	0.0000000000000000e+00
134524800.000000	0.0000000000000000e+00	-1.4231906825517673e-06	2.0640188522329236e+01	4.0892637294729477e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5795262381864313e+11	0.0000000000000000e+00	0.0000000000000000e+00
134611200.000000	0.0000000000000000e+00	-1.4240960159353021e-06	2.0557842169730236e+01	4.0548234435891960e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5737047723445825e+11	0.0000000000000000e+00	0.0000000000000000e+00
134697600.000000	0.0000000000000000e+00	-1.4249668004784440e-06	2.0624042947264339e+01	4.0388982607450981e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5885536083958868e+11	0.0000000000000000e+00	0.0000000000000000e+00
134784000.000000	0.0000000000000000e+00	-1.4258221372316031e-06	2.0615842148126600e+01	4.0801746342981194e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5711078117179138e+11	0.0000000000000000e+00	0.0000000000000000e+00
134870400.000000	0.0000000000000000e+00	-1.4267045181340477e-06	2.0682249507770585e+01	4.0978791836625999e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5851922974841937e+11	0.0000000000000000e+00	0.0000000000000000e+00
134956800.000000	0.0000000000000000e+00	-1.4275784126327979e-06	2.0625642156439948e+01	4.0609230051668221e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5834572292167889e+11	0.0000000000000000e+00	0.0000000000000000e+00
135043200.000000	0.0000000000000000e+00	-1.4284914955074946e-06	2.0647814096048187e+01	4.0521254040045334e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5683052241976276e+11	0.0000000000000000e+00	0.0000000000000000e+00
135129600.000000	0.0000000000000000e+00	-1.4294239723519856e-06	2.0739032861973545e+01	4.0954333990000916e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5911490589003192e+11	0.0000000000000000e+00	0.0000000000000000e+00
135216000.000000	0.0000000000000000e+00	-1.4303608068693730e-06	2.0614161560685545e+01	4.1059695425926277e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5767391854731635e+11	0.0000000000000000e+00	0.0000000000000000e+00
135302400.000000	0.0000000000000000e+00	-1.4313291657656890e-06	2.0771573536727544e+01	4.0668201579531303e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5755174508448511e+11	0.0000000000000000e+00	0.0000000000000000e+00
135388800.000000	0.0000000000000000e+00	-1.4322696323753014e-06	2.0692140917473179e+01	4.0650120288942863e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5878713320971075e+11	0.0000000000000000e+00	0.0000000000000000e+00
135475200.000000	0.0000000000000000e+00	-1.4331995522500106e-06	2.0715075825378047e+01	4.1097098930292419e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5707473932719415e+11	0.0000000000000000e+00	0.0000000000000000e+00
135561600.000000	0.0000000000000000e+00	-1.4341440181865901e-06	2.0746958724332831e+01	4.1129400283755333e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5871889114155182e+11	0.0000000000000000e+00	0.0000000000000000e+00
135648000.000000	0.0000000000000000e+00	-1.4350380864644920e-06	2.0746954860126081e+01	4.0738672083851997e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5803814259873334e+11	0.0000000000000000e+00	0.0000000000000000e+00
135734400.000000	0.0000000000000000e+00	-1.4359449201395235e-06	2.0831814742522923e+01	4.0797086123809402e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5700455572629248e+11	0.0000000000000000e+00	0.0000000000000000e+00
135820800.000000	0.0000000000000000e+00	-1.4368315637290343e-06	2.0691953343196197e+01	4.1238551061447800e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5922757762462726e+11	0.0000000000000000e+00	0.0000000000000000e+00
135907200.000000	0.0000000000000000e+00	-1.4376887828053161e-06	2.0871663094578100e+01	4.1197616296785400e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5740482920256592e+11	0.0000000000000000e+00	0.0000000000000000e+00
135993600.000000	0.0000000000000000e+00	-1.4385760099061495e-06	2.0795834497523856e+01	4.0810101336640068e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5776730525076788e+11	0.0000000000000000e+00	0.0000000000000000e+00
136080000.000000	0.0000000000000000e+00	-1.4394597999666769e-06	2.0813963100990005e+01	4.0938378057279213e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5868013977813501e+11	0.0000000000000000e+00	0.0000000000000000e+00
136166400.000000	0.0000000000000000e+00	-1.4403334447546636e-06	2.0822755091193951e+01	4.1368158929890915e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5708510958783154e+11	0.0000000000000000e+00	0.0000000000000000e+00
136252800.000000	0.0000000000000000e+00	-1.4412331867489662e-06	2.0824639163587772e+01	4.1255177816712975e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5886674155218518e+11	0.0000000000000000e+00	0.0000000000000000e+00
136339200.000000	0.0000000000000000e+00	-1.4421142769390983e-06	2.0941141943590893e+01	4.0894417729762787e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5773733185488892e+11	0.0000000000000000e+00	0.0000000000000000e+00
136425600.000000	0.0000000000000000e+00	-1.4430332428510003e-06	2.0783578176415695e+01	4.1095504845015160e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5724555996084808e+11	0.0000000000000000e+00	0.0000000000000000e+00
136512000.000000	0.0000000000000000e+00	-1.4440020088141326e-06	2.0964889711631798e+01	4.1494478060980560e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5925616510300659e+11	0.0000000000000000e+00	0.0000000000000000e+00
136598400.000000	0.0000000000000000e+00	-1.4449727065226852e-06	2.0887870971653783e+01	4.1315220467330025e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5716432177820282e+11	0.0000000000000000e+00	0.0000000000000000e+00
136684800.000000	0.0000000000000000e+00	-1.4459554449457880e-06	2.0877651328686291e+01	4.0982259183097839e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5800713737452740e+11	0.0000000000000000e+00	0.0000000000000000e+00
136771200.000000	0.0000000000000000e+00	-1.4468924859626354e-06	2.0986223436948940e+01	4.1244204645083481e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5853775151470752e+11	0.0000000000000000e+00	0.0000000000000000e+00
136857600.000000	0.0000000000000000e+00	-1.4478027674663597e-06	2.0928356985579317e+01	4.1607404553800804e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5713868399961346e+11	0.0000000000000000e+00	0.0000000000000000e+00
136944000.000000	0.0000000000000000e+00	-1.4487359976601072e-06	2.0957084889755176e+01	4.1366367372230019e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5895716257313416e+11	0.0000000000000000e+00	0.0000000000000000e+00
137030400.000000	0.0000000000000000e+00	-1.4496210244040534e-06	2.0952499270027278e+01	4.1083133458354141e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5746361165077875e+11	0.0000000000000000e+00	0.0000000000000000e+00
137116800.000000	0.0000000000000000e+00	-1.4505136678273683e-06	2.1002907262764364e+01	4.1405600170720818e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5753557976542352e+11	0.0000000000000000e+00	0.0000000000000000e+00
137203200.000000	0.0000000000000000e+00	-1.4514209451651890e-06	2.0970340308811888e+01	4.1716520640142303e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5919706989459674e+11	0.0000000000000000e+00	0.0000000000000000e+00
137289600.000000	0.0000000000000000e+00	-1.4522869541378357e-06	2.0983495366839474e+01	4.1423845879669304e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697047476124762e+11	0.0000000000000000e+00	0.0000000000000000e+00
137376000.000000	0.0000000000000000e+00	-1.4531625026313134e-06	2.1062551611873243e+01	4.1189279241139221e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5825839423930634e+11	0.0000000000000000e+00	0.0000000000000000e+00
137462400.000000	0.0000000000000000e+00	-1.4540435228270748e-06	2.1028388893024946e+01	4.1555901232373543e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5836474598244873e+11	0.0000000000000000e+00	0.0000000000000000e+00
137548800.000000	0.0000000000000000e+00	-1.4549274535911750e-06	2.1062476343730982e+01	4.1811227544853401e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723108937230359e+11	0.0000000000000000e+00	0.0000000000000000e+00
137635200.000000	0.0000000000000000e+00	-1.4558616497414412e-06	2.1021134166570050e+01	4.1474984721412766e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5898859770760596e+11	0.0000000000000000e+00	0.0000000000000000e+00
137721600.000000	0.0000000000000000e+00	-1.4567761226696981e-06	2.1097066115038569e+01	4.1307449280040573e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723419349701086e+11	0.0000000000000000e+00	0.0000000000000000e+00
137808000.000000	0.0000000000000000e+00	-1.4577166313508623e-06	2.1094417770031814e+01	4.1715050061433990e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5785321977083521e+11	0.0000000000000000e+00	0.0000000000000000e+00
137894400.000000	0.0000000000000000e+00	-1.4586945885177810e-06	2.1063136792414799e+01	4.1903198069512833e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5905346367478467e+11	0.0000000000000000e+00	0.0000000000000000e+00
137980800.000000	0.0000000000000000e+00	-1.4596478047440536e-06	2.1192476795837376e+01	4.1535956749569832e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5683897581960529e+11	0.0000000000000000e+00	0.0000000000000000e+00
138067200.000000	0.0000000000000000e+00	-1.4606148944935848e-06	2.1055175746812736e+01	4.1431489002689049e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5850598689853656e+11	0.0000000000000000e+00	0.0000000000000000e+00
